-12.306,24.39,34.307,0.01,0.02,-0.015,
-12.309,24.4013,34.25,-0.0160995,0.00258319,-0.0989713,
-12.1109,24.2027,34.183,0.379246,-0.395448,-0.233059,
-11.6861,23.624,33.7134,0.469419,-0.762215,-0.705978,
-11.2152,22.8841,33.0069,0.472593,-0.717644,-0.707177,
-11.0162,22.6707,33.0078,0.869492,-1.14525,-0.705331,
-10.1199,21.3372,32.3515,0.92243,-1.5219,-0.607193,
-9.1314,19.8174,31.6932,1.05457,-1.51796,-0.709503,
-7.98041,18.3403,30.8897,1.24765,-1.43661,-0.89753,
-6.66736,17.0169,29.9344,1.37903,-1.21053,-1.01306,
-5.17137,15.8638,28.8932,1.61328,-1.09612,-1.06916,
-3.48318,14.6545,27.9012,1.76263,-1.32299,-0.914939,
-1.72036,13.2296,26.8989,1.7626,-1.52672,-1.08967,
0.00465427,11.6738,25.8811,1.68736,-1.58456,-0.945861,
1.59475,10.1059,24.9863,1.49298,-1.55082,-0.843751,
2.98243,8.55123,24.1889,1.28242,-1.55802,-0.751132,
4.22678,6.94481,23.51,1.20611,-1.65463,-0.606483,
5.35582,5.3309,22.8696,1.0522,-1.57281,-0.674352,
6.30181,3.82244,22.1898,0.840137,-1.44359,-0.685234,
7.08649,2.4348,21.482,0.729521,-1.3314,-0.7305,
7.79967,1.17934,20.7374,0.697235,-1.17943,-0.758597,
8.41549,0.0611904,20.0238,0.534744,-1.05647,-0.668572,
9.73928,-3.19363,17.5456,0.123737,-0.587051,-0.653186,
9.76064,-4.17193,16.0988,-0.0940217,-0.394606,-0.785235,
9.62365,-4.52395,15.2922,-0.179763,-0.309234,-0.828043,
9.40782,-4.79418,14.4494,-0.251705,-0.23105,-0.85749,
9.12637,-4.98974,13.5832,-0.311032,-0.159938,-0.875065,
8.79134,-5.11763,12.7045,-0.358894,-0.0957277,-0.88217,
8.41363,-5.18463,11.8234,-0.3964,-0.038204,-0.880118,
8.00953,-5.21396,10.972,-0.411752,-0.0204289,-0.822673,
7.58664,-5.20968,10.1543,-0.433926,0.02905,-0.8126,
7.14537,-5.15898,9.3499,-0.448527,0.0723777,-0.796284,
6.69284,-5.06785,8.56441,-0.456463,0.109883,-0.7747,
6.28644,-4.98357,7.75602,-0.356468,0.0584392,-0.842058,
5.9236,-4.90646,6.93531,-0.369132,0.0957937,-0.799374,
5.55092,-4.79467,6.15818,-0.376173,0.127805,-0.75487,
5.17365,-4.65336,5.42614,-0.378308,0.154818,-0.7092,
4.79637,-4.48735,4.74007,-0.376207,0.177183,-0.662945,
4.42301,-4.30113,4.10029,-0.370487,0.195252,-0.616611,
2.71351,-3.19893,1.57763,-0.30588,0.233168,-0.397178,
0.127087,0.264391,-0.467981,-0.0243079,0.0181586,0.028836,
0,0,0,0,0,0,
