0.225412,-2.02154,5.97754,0.449594,-0.295133,-0.0536293,
0.433048,-2.15957,5.95065,0.415324,-0.275987,-0.0537664,
0.637543,-2.29203,5.91185,0.409025,-0.264894,-0.0776044,
0.836987,-2.40434,5.87259,0.398989,-0.224587,-0.0785279,
1.0145,-2.50685,5.82946,0.355086,-0.204928,-0.0862615,
1.18697,-2.60504,5.76775,0.344957,-0.196339,-0.12341,
1.35578,-2.68645,5.70433,0.337711,-0.162815,-0.126829,
1.53362,-2.75966,5.64768,0.35572,-0.146443,-0.113305,
1.7023,-2.81876,5.58875,0.337424,-0.118168,-0.117871,
1.88311,-2.86724,5.51639,0.36168,-0.0970056,-0.144709,
2.04872,-2.91712,5.42577,0.33123,-0.0996871,-0.181242,
2.19771,-2.96962,5.33374,0.297957,-0.104915,-0.184058,
2.32295,-3.02432,5.23754,0.250485,-0.109297,-0.192392,
2.44174,-3.07056,5.13275,0.23762,-0.0924469,-0.209579,
2.55705,-3.10794,5.01458,0.230661,-0.0747341,-0.236344,
2.67798,-3.14142,4.88197,0.241892,-0.0669949,-0.265224,
2.79541,-3.15973,4.73107,0.234937,-0.0366031,-0.301806,
2.91035,-3.17897,4.57863,0.229873,-0.0384632,-0.304866,
2.92448,-3.17106,4.57186,0.258175,-0.0226977,-0.318415,
3.04716,-3.17382,4.38904,0.245397,-0.00548897,-0.365637,
3.16673,-3.18268,4.20533,0.239113,-0.0177039,-0.367411,
3.28148,-3.18739,4.01834,0.229518,-0.00939251,-0.373987,
3.37857,-3.17873,3.83075,0.194248,0.0173895,-0.375173,
3.47055,-3.16987,3.64227,0.183963,0.0177624,-0.376969,
3.55097,-3.15878,3.45913,0.160849,0.0222312,-0.366262,
3.61931,-3.13334,3.27048,0.13675,0.0509361,-0.377296,
3.66267,-3.09357,3.07209,0.086795,0.0796476,-0.39679,
3.69482,-3.04816,2.87174,0.0643297,0.0908765,-0.400698,
3.7065,-3.0045,2.67048,0.0233421,0.0874293,-0.402507,
3.71462,-2.96266,2.47588,0.0162256,0.0836821,-0.389205,
3.71811,-2.91953,2.28364,0.00699655,0.0862862,-0.384474,
3.71315,-2.82641,1.92972,-0.00880137,0.0937184,-0.355326,
3.69644,-2.77896,1.75222,-0.0334161,0.094948,-0.354993,
3.65574,-2.71962,1.57286,-0.0813492,0.118806,-0.358728,
3.60893,-2.65838,1.40216,-0.0935987,0.122508,-0.341395,
3.55657,-2.59551,1.23994,-0.104718,0.125758,-0.324443,
3.49919,-2.53123,1.08599,-0.114762,0.128575,-0.307885,
3.4373,-2.46576,0.940125,-0.123783,0.130978,-0.291735,
3.37138,-2.39927,0.802123,-0.131834,0.132985,-0.276003,
3.3019,-2.33197,0.671773,-0.138965,0.134614,-0.260698,
3.22928,-2.26404,0.548859,-0.145226,0.135884,-0.245828,
3.15395,-2.19564,0.43316,-0.150664,0.136812,-0.231397,
3.07629,-2.12694,0.324455,-0.155325,0.137415,-0.21741,
2.98893,-2.04393,0.226907,-0.174661,0.166047,-0.195095,
2.90063,-1.96188,0.135589,-0.176602,0.164117,-0.182635,
2.81165,-1.88089,0.050288,-0.177962,0.161979,-0.170601,
2.72227,-1.80106,-0.0292074,-0.178779,0.159649,-0.15899,
2.63273,-1.72249,-0.103109,-0.179091,0.157143,-0.147803,
2.4541,-1.56942,-0.234971,-0.178343,0.15166,-0.126687,
2.1903,-1.351,-0.396008,-0.174291,0.142474,-0.0980989,
1.85313,-1.08275,-0.550507,-0.16467,0.128961,-0.0655063,
1.46553,-0.787108,-0.663748,-0.148132,0.111021,-0.0329803,
0.831421,-0.330586,-0.701998,-0.108927,0.0755738,0.00891437,
-0.0919409,0.183977,-0.144253,-0.00511883,-0.00400692,0.0204285,
0,0,0,0,0,0,
