-12.306,24.39,34.307,0.01,0.02,-0.015,
-12.2682,24.392,34.2717,0.0654169,-0.0160932,-0.0556531,
-12.1894,24.3459,34.196,0.092239,-0.0762552,-0.0956959,
-12.0634,24.2546,34.0857,0.159626,-0.106551,-0.124938,
-11.8991,24.1367,33.9546,0.168836,-0.129134,-0.137282,
-11.726,23.9997,33.8036,0.177432,-0.144863,-0.164617,
-11.5223,23.8503,33.6065,0.229984,-0.154173,-0.229721,
-11.2781,23.7009,33.3787,0.258418,-0.144607,-0.225833,
-11.0119,23.5688,33.1583,0.27404,-0.119571,-0.214999,
-10.7218,23.4711,32.9493,0.306322,-0.0759767,-0.202828,
-10.3905,23.3962,32.7524,0.356226,-0.0739594,-0.191136,
-10.0356,23.3248,32.5596,0.353556,-0.0687091,-0.194407,
-9.67772,23.2572,32.3692,0.362251,-0.0665115,-0.186414,
-9.30996,23.1916,32.1833,0.373276,-0.0648093,-0.185416,
-8.91573,23.1285,32.0116,0.415219,-0.061502,-0.157978,
-8.49942,23.07,31.8479,0.417408,-0.0554147,-0.169422,
-8.08805,23.0287,31.6784,0.405419,-0.0271537,-0.169578,
-7.67009,23.025,31.5147,0.430614,0.019734,-0.157801,
-7.23901,23.0532,31.3476,0.431604,0.0365744,-0.176245,
-6.80629,23.0949,31.1618,0.433877,0.0469276,-0.195538,
-6.37745,23.1431,30.9625,0.423816,0.0493571,-0.202876,
-5.93613,23.2006,30.7478,0.458866,0.0657187,-0.22667,
-5.46823,23.2657,30.513,0.476953,0.0642799,-0.242777,
-4.99161,23.3409,30.2694,0.476332,0.0862538,-0.244615,
-4.51538,23.4259,30.0179,0.476136,0.0837529,-0.25838,
-4.04836,23.5158,29.7589,0.457951,0.0959957,-0.259497,
-3.57505,23.6236,29.4811,0.488726,0.119541,-0.296112,
-3.07745,23.7386,29.1714,0.506471,0.110396,-0.323395,
-2.56709,23.8442,28.8539,0.51424,0.100929,-0.311453,
-2.55498,23.8463,28.8281,0.538461,0.10507,-0.363055,
-2.0182,23.9447,28.463,0.535083,0.0917785,-0.367216,
-2.01921,23.9567,28.4569,0.533125,0.115675,-0.37931,
-1.48188,24.0781,28.0538,0.541567,0.127147,-0.427042,
-0.931317,24.2008,27.615,0.559549,0.118175,-0.450495,
-0.363303,24.3253,27.1506,0.57652,0.130913,-0.478371,
0.205649,24.455,26.6706,0.56139,0.128517,-0.481582,
0.776227,24.5753,26.1814,0.57974,0.112015,-0.496868,
1.35413,24.682,25.6822,0.576048,0.101398,-0.501491,
1.9453,24.7984,25.1893,0.606376,0.131224,-0.484166,
2.54485,24.9441,24.7019,0.592802,0.160333,-0.490804,
3.13623,25.1041,24.2137,0.589982,0.159567,-0.485544,
3.14237,25.1005,24.2024,0.602235,0.152383,-0.508029,
3.7381,25.2475,23.6723,0.589224,0.141682,-0.552163,
4.32367,25.3776,23.1183,0.581874,0.118584,-0.555974,
4.89882,25.493,22.5566,0.56842,0.11223,-0.567354,
5.45753,25.6055,21.992,0.549006,0.112925,-0.561899,
5.99779,25.7122,21.4258,0.5315,0.100405,-0.570464,
7.0287,25.9159,20.3042,0.50693,0.0866109,-0.553242,
7.52159,25.9933,19.7478,0.47882,0.068146,-0.559571,
7.99753,26.0609,19.1862,0.473057,0.0671503,-0.563619,
